,city,REGION
40089,rockport,NORTH AMERICA
40090,garrison,NORTH AMERICA
40091,braine-le-château,EUROPE
40092,catanduvas,SOUTH AMERICA
40093,bakwa,ASIA
40094,da,AFRICA
40095,waverly,NORTH AMERICA
40096,lonkly,AFRICA
40097,fervedouro,SOUTH AMERICA
40098,cowes,EUROPE
40099,el chol,NORTH AMERICA
40100,silverton,NORTH AMERICA
40101,golden hills,NORTH AMERICA
40102,catunda,SOUTH AMERICA
40103,saidapet,ASIA
40104,biržai,EUROPE
40105,krasnoilsk,EUROPE
40106,muquém de são francisco,SOUTH AMERICA
40107,lamsabih,AFRICA
40108,plaine magnien,AFRICA
40109,timrå,EUROPE
40110,santa teresinha,SOUTH AMERICA
40111,são sebastião da grama,SOUTH AMERICA
40112,scaggsville,NORTH AMERICA
40113,southborough,NORTH AMERICA
40114,burton latimer,EUROPE
40115,mochizuki,ASIA
40116,minobu,ASIA
40117,ulft,EUROPE
40118,thilogne,AFRICA
40119,nova europa,SOUTH AMERICA
40120,koth,ASIA
40121,laukāha,ASIA
40122,abay,ASIA
40123,wapienica,EUROPE
40124,altenberge,EUROPE
40125,sidi boushab,AFRICA
40126,lowell,NORTH AMERICA
40127,kāmthi,ASIA
40128,dumri,ASIA
40129,sisai,ASIA
40130,kaluvāya,ASIA
40131,bālia,ASIA
40132,manakana,AFRICA
40133,warr acres,NORTH AMERICA
40134,dnestrovsc,EUROPE
40135,yeşilköy,ASIA
40136,antsahadinta,AFRICA
40137,choyr,ASIA
40138,şalpazarı,ASIA
40139,le locle,EUROPE
40140,pernes-les-fontaines,EUROPE
40141,eccleston,EUROPE
40142,caspe,EUROPE
40143,melito di porto salvo,EUROPE
40144,plattekill,NORTH AMERICA
40145,fatehpur,ASIA
40146,vengānellūr,ASIA
40147,crestline,NORTH AMERICA
40148,altusried,EUROPE
40149,el álamo,EUROPE
40150,alexandria,NORTH AMERICA
40151,ibiassucê,SOUTH AMERICA
40152,kiso,ASIA
40153,pine castle,NORTH AMERICA
40154,klipphausen,EUROPE
40155,radyvyliv,EUROPE
40156,camden,NORTH AMERICA
40157,flöha,EUROPE
40158,estaimpuis,EUROPE
40159,takon,AFRICA
40160,suhr,EUROPE
40161,labin,EUROPE
40162,gunbarrel,NORTH AMERICA
40163,vashon,NORTH AMERICA
40164,fatehpur,ASIA
40165,kamalāpuram,ASIA
40166,aulendorf,EUROPE
40167,firminópolis,SOUTH AMERICA
40168,valatt,ASIA
40169,nagtala,ASIA
40170,roca sales,SOUTH AMERICA
40171,coriano,EUROPE
40172,bouderbala,AFRICA
40173,hobart,NORTH AMERICA
40174,flat rock,NORTH AMERICA
40175,jurbise,EUROPE
40176,salò,EUROPE
40177,libānggaon,ASIA
40178,nahulingo,NORTH AMERICA
40179,garden acres,NORTH AMERICA
40180,scituate,NORTH AMERICA
40181,waterford,NORTH AMERICA
40182,rawdon,NORTH AMERICA
40183,bogué,AFRICA
40184,ciechocinek,EUROPE
40185,edwards,NORTH AMERICA
40186,cabestany,EUROPE
40187,treillières,EUROPE
40188,caudebec-lès-elbeuf,EUROPE
40189,chandera,ASIA
40190,dona inês,SOUTH AMERICA
40191,shenjiaba,ASIA
40192,braunsbedra,EUROPE
40193,el khemis des beni chegdal,AFRICA
40194,kragerø,EUROPE
40195,trat,ASIA
40196,vétraz-monthoux,EUROPE
40197,taïneste,AFRICA
40198,kalanak,ASIA
40199,prestonpans,EUROPE
40200,târgu ocna,EUROPE
40201,kingston,OCEANIA
40202,merzenich,EUROPE
40203,grafton,OCEANIA
40204,scartho,EUROPE
40205,māchalpur,ASIA
40206,sudogda,EUROPE
40207,waynesville,NORTH AMERICA
40208,corral de bustos,SOUTH AMERICA
40209,parempuyre,EUROPE
40210,dinard,EUROPE
40211,telsang,ASIA
40212,bāghīn,ASIA
40213,cunha alta,EUROPE
40214,uraí,SOUTH AMERICA
40215,planalto,SOUTH AMERICA
40216,villeneuve-lès-maguelone,EUROPE
40217,bradford-on-avon,EUROPE
40218,lake hiawatha,NORTH AMERICA
40219,valley,NORTH AMERICA
40220,luanco,EUROPE
40221,thorigny-sur-marne,EUROPE
40222,barhi,ASIA
40223,san vicente,SOUTH AMERICA
40224,northfield,EUROPE
40225,kotharpettai,ASIA
40226,kihō,ASIA
40227,prakhon chai,ASIA
40228,cadillac,NORTH AMERICA
40229,blackhawk,NORTH AMERICA
40230,opglabbeek,EUROPE
40231,podstrana,EUROPE
40232,london,NORTH AMERICA
40233,burgstädt,EUROPE
40234,kodūru,ASIA
40235,koffiefontein,AFRICA
40236,plombières,EUROPE
40237,pyetrykaw,EUROPE
40238,betzdorf,EUROPE
40239,cislago,EUROPE
40240,ban ueam,ASIA
40241,terra alta,SOUTH AMERICA
40242,banta,ASIA
40243,fayzobod,ASIA
40244,masindi port,AFRICA
40245,alhendín,EUROPE
40246,grevesmühlen,EUROPE
40247,hachīrūd,ASIA
40248,montecchio emilia,EUROPE
40249,hithadhoo,ASIA
40250,madison heights,NORTH AMERICA
40251,scottdale,NORTH AMERICA
40252,weilheim an der teck,EUROPE
40253,nideggen,EUROPE
40254,anröchte,EUROPE
40255,sāīnkhera,ASIA
40256,santiago suchilquitongo,NORTH AMERICA
40257,kamianka-buzka,EUROPE
40258,fanjā’,ASIA
40259,bobrynets,EUROPE
40260,mādhopur,ASIA
40261,velappādi,ASIA
40262,eriyodu,ASIA
40263,cuatro ciénegas de carranza,NORTH AMERICA
40264,lemmer,EUROPE
40265,kangaroo flat,OCEANIA
40266,uchoa,SOUTH AMERICA
40267,narkatpalli,ASIA
40268,turmānīn,ASIA
40269,nieder-olm,EUROPE
40270,jhāua,ASIA
40271,newport,NORTH AMERICA
40272,puerto quijarro,SOUTH AMERICA
40273,palestina,SOUTH AMERICA
40274,tripurāntakam,ASIA
40275,suchanino,EUROPE
40276,winchendon,NORTH AMERICA
40277,fair oaks,NORTH AMERICA
40278,leones,SOUTH AMERICA
40279,raunds,EUROPE
40280,regedor zavala,AFRICA
40281,lyons,NORTH AMERICA
40282,santa clara la laguna,NORTH AMERICA
40283,ichnia,EUROPE
40284,jigani,ASIA
40285,coronel freitas,SOUTH AMERICA
40286,mātsavaram,ASIA
40287,dougba,AFRICA
40288,ickenham,EUROPE
40289,gokinepalle,ASIA
40290,alaçatı,ASIA
40291,constantina,SOUTH AMERICA
40292,molango,NORTH AMERICA
40293,east setauket,NORTH AMERICA
40294,morinville,NORTH AMERICA
40295,senhora dos remédios,SOUTH AMERICA
40296,caém,SOUTH AMERICA
40297,paramoti,SOUTH AMERICA
40298,telkapalli,ASIA
40299,nakasato,ASIA
40300,flowood,NORTH AMERICA
40301,gayāspur,ASIA
40302,lake hopatcong,NORTH AMERICA
40303,cholchol,SOUTH AMERICA
40304,versailles,NORTH AMERICA
40305,faradābād,ASIA
40306,steinau an der straße,EUROPE
40307,jālihalli,ASIA
40308,nová dubnica,EUROPE
40309,valky,EUROPE
40310,capitólio,SOUTH AMERICA
40311,truşeni,EUROPE
40312,zdzieszowice,EUROPE
40313,akim swedru,AFRICA
40314,pāraippatti,ASIA
40315,sangrāmpur,ASIA
40316,spa,EUROPE
40317,belém de maria,SOUTH AMERICA
40318,chantepie,EUROPE
40319,wabash,NORTH AMERICA
40320,progress village,NORTH AMERICA
40321,nossen,EUROPE
40322,desuri,ASIA
40323,nūkān,ASIA
40324,fasintsara,AFRICA
40325,spanish fort,NORTH AMERICA
40326,east bakersfield,NORTH AMERICA
40327,villers-cotterêts,EUROPE
40328,ban non sombun,ASIA
40329,garden city,NORTH AMERICA
40330,cristina,SOUTH AMERICA
40331,corfe mullen,EUROPE
40332,pilar,ASIA
40333,portage,NORTH AMERICA
40334,mercês,SOUTH AMERICA
40335,nalgora,ASIA
40336,ordubad,ASIA
40337,wildberg,EUROPE
40338,mādhopur hazāri,ASIA
40339,raghunāthpur,ASIA
40340,conceição da aparecida,SOUTH AMERICA
40341,sidi brahim,AFRICA
40342,phek,ASIA
40343,douar echbanat,AFRICA
40344,mānkur,ASIA
40345,sarapuí,SOUTH AMERICA
40346,portes-lès-valence,EUROPE
40347,brumath,EUROPE
40348,colwyn bay,EUROPE
40349,gharyāla,ASIA
40350,sarnen,EUROPE
40351,haikoucun,ASIA
40352,puduppatti,ASIA
40353,ain beida,AFRICA
40354,nova olinda,SOUTH AMERICA
40355,atripalda,EUROPE
40356,lima,SOUTH AMERICA
40357,brewster,NORTH AMERICA
40358,süßen,EUROPE
40359,friedeburg,EUROPE
40360,kottapuram,ASIA
40361,cori,EUROPE
40362,northampton,NORTH AMERICA
40363,libanté,AFRICA
40364,kalgi,ASIA
40365,bommārbettu,ASIA
40366,imi mokorn,AFRICA
40367,wittelsheim,EUROPE
40368,momanpet,ASIA
40369,corleone,EUROPE
40370,namtsy,EUROPE
40371,ambalanūr,ASIA
40372,peravali,ASIA
40373,ortaköy,ASIA
40374,itabirinha de mantena,SOUTH AMERICA
40375,fakirtaki,ASIA
40376,bassian,ASIA
40377,taksimo,EUROPE
40378,galion,NORTH AMERICA
40379,itri,EUROPE
40380,hirnyk,EUROPE
40381,dan,AFRICA
40382,jaguaribara,SOUTH AMERICA
40383,phulmālik,ASIA
40384,bonate di sopra,EUROPE
40385,são bento do sapucaí,SOUTH AMERICA
40386,khawaspur,ASIA
40387,banga,AFRICA
40388,irupi,SOUTH AMERICA
40389,kemin,ASIA
40390,millstone,NORTH AMERICA
40391,villebon-sur-yvette,EUROPE
40392,kelandis,ASIA
40393,bārah,ASIA
40394,zhydachiv,EUROPE
40395,aesch,EUROPE
40396,blain,EUROPE
40397,siktiāhi,ASIA
40398,hisar,ASIA
40399,rio do fogo,SOUTH AMERICA
40400,neuenstadt am kocher,EUROPE
40401,gourock,EUROPE
40402,hirehadagalli,ASIA
40403,rounia,ASIA
40404,kiklah,AFRICA
40405,nijoní,ASIA
40406,la riche,EUROPE
40407,ravanusa,EUROPE
40408,hârlău,EUROPE
40409,mallan,ASIA
40410,el refugio,NORTH AMERICA
40411,inkerman,EUROPE
40412,fairmont,NORTH AMERICA
40413,dário meira,SOUTH AMERICA
40414,vellatūru,ASIA
40415,coroneo,NORTH AMERICA
40416,santa maria de itabira,SOUTH AMERICA
40417,māruteru,ASIA
40418,delportshoop,AFRICA
40419,masanasa,EUROPE
40420,srikrishnapur,ASIA
40421,kiridh,AFRICA
40422,shahrak-e enqelāb,ASIA
40423,tipp city,NORTH AMERICA
40424,maría pinto,SOUTH AMERICA
40425,brikama ba,AFRICA
40426,mānikpur,ASIA
40427,silea,EUROPE
40428,mokarrampur,ASIA
40429,konkavāripalle,ASIA
40430,canatlán,NORTH AMERICA
40431,churapcha,EUROPE
40432,itapé,SOUTH AMERICA
40433,cheruvannūr,ASIA
40434,salempur,ASIA
40435,ganga sāgar,ASIA
40436,hoek van holland,EUROPE
40437,palmeiras,SOUTH AMERICA
40438,kirchlinteln,EUROPE
40439,limoux,EUROPE
40440,førde,EUROPE
40441,natonin,ASIA
40442,karabash,EUROPE
40443,sonwān,ASIA
40444,atessa,EUROPE
40445,são luís do paraitinga,SOUTH AMERICA
40446,tirkha,ASIA
40447,farmersville,NORTH AMERICA
40448,bowral,OCEANIA
40449,erlenbach am main,EUROPE
40450,são miguel das matas,SOUTH AMERICA
40451,new richmond,NORTH AMERICA
40452,geneseo,NORTH AMERICA
40453,shasta lake,NORTH AMERICA
40454,bogen,EUROPE
40455,levanger,EUROPE
40456,dăbuleni,EUROPE
40457,magas,EUROPE
40458,fort oglethorpe,NORTH AMERICA
40459,firou,AFRICA
40460,aydarken,ASIA
40461,thạnh phú,ASIA
40462,benalla,OCEANIA
40463,ahogbeya,AFRICA
40464,matina,SOUTH AMERICA
40465,ben nasseur,AFRICA
40466,amurrio,EUROPE
40467,oppatavādi,ASIA
40468,blumberg,EUROPE
40469,ban dan na kham,ASIA
40470,melres,EUROPE
40471,gagnef,EUROPE
40472,santo antônio do jacinto,SOUTH AMERICA
40473,são domingos,SOUTH AMERICA
40474,qārī kolā-ye araţeh,ASIA
40475,osicala,NORTH AMERICA
40476,alvorada do sul,SOUTH AMERICA
40477,kirchzarten,EUROPE
40478,ratnagiri,ASIA
40479,el jicaral,NORTH AMERICA
40480,ananás,SOUTH AMERICA
40481,pintadas,SOUTH AMERICA
40482,inhangapi,SOUTH AMERICA
40483,babhniyāwān,ASIA
40484,sirakoro,AFRICA
40485,meerhout,EUROPE
40486,itaueira,SOUTH AMERICA
40487,vila franca do campo,EUROPE
40488,loudoun valley estates,NORTH AMERICA
40489,wallaceburg,NORTH AMERICA
40490,àrvorezinha,SOUTH AMERICA
40491,riano,EUROPE
40492,arimalam,ASIA
40493,höchst im odenwald,EUROPE
40494,villacarrillo,EUROPE
40495,stranraer,EUROPE
40496,southampton,NORTH AMERICA
40497,ranchos,SOUTH AMERICA
40498,hämeenkyrö,EUROPE
40499,harsola,ASIA
40500,dombāchcheri,ASIA
40501,hariāna,ASIA
40502,kāmepalle,ASIA
40503,caracol,SOUTH AMERICA
40504,karuzi,AFRICA
40505,yādavolu,ASIA
40506,āzamnagar,ASIA
40507,chong-aryk,ASIA
40508,teocuitatlán de corona,NORTH AMERICA
40509,etropole,EUROPE
40510,arkadelphia,NORTH AMERICA
40511,são romão,SOUTH AMERICA
40512,mildenhall,EUROPE
40513,manhattan,NORTH AMERICA
40514,wood river,NORTH AMERICA
40515,blackfalds,NORTH AMERICA
40516,virginópolis,SOUTH AMERICA
40517,úmbita,SOUTH AMERICA
40518,augustdorf,EUROPE
40519,agua blanca iturbide,NORTH AMERICA
40520,paris,NORTH AMERICA
40521,francisville,NORTH AMERICA
40522,general salgado,SOUTH AMERICA
40523,rāmchandrapur,ASIA
40524,rotonda,NORTH AMERICA
40525,solim,ASIA
40526,qiushanxiang,ASIA
40527,auhar sheikh,ASIA
40528,haspra,EUROPE
40529,chester,NORTH AMERICA
40530,riolândia,SOUTH AMERICA
40531,rodelas,SOUTH AMERICA
40532,astorga,EUROPE
40533,buriti do tocantins,SOUTH AMERICA
40534,olbernhau,EUROPE
40535,khiram,ASIA
40536,queens,NORTH AMERICA
40537,großburgwedel,EUROPE
40538,comstock park,NORTH AMERICA
40539,moldava nad bodvou,EUROPE
40540,maurilândia,SOUTH AMERICA
40541,jordânia,SOUTH AMERICA
40542,mwaya,AFRICA
40543,lakkireddipalle,ASIA
40544,kami-kawabe,ASIA
40545,qanliko‘l,ASIA
40546,valley center,NORTH AMERICA
40547,trajano de morais,SOUTH AMERICA
40548,caparrapí,SOUTH AMERICA
40549,bel imour,AFRICA
40550,santa inês,SOUTH AMERICA
40551,kangning,ASIA
40552,goldbach,EUROPE
40553,divonne-les-bains,EUROPE
40554,örkelljunga,EUROPE
40555,birsfelden,EUROPE
40556,rancho arriba,NORTH AMERICA
40557,kalamūla,ASIA
40558,rubim,SOUTH AMERICA
40559,appenweier,EUROPE
40560,nāna,ASIA
40561,shahar telpa,ASIA
40562,boldeşti-scăeni,EUROPE
40563,bad lauterberg,EUROPE
40564,apt,EUROPE
40565,locate di triulzi,EUROPE
40566,bonfinópolis,SOUTH AMERICA
40567,bordj zemoura,AFRICA
40568,armanāz,ASIA
40569,castelli calepio,EUROPE
40570,lyuboml’,EUROPE
40571,ouroeste,SOUTH AMERICA
40572,ratauli,ASIA
40573,castelnovo ne’ monti,EUROPE
40574,demmin,EUROPE
40575,balaungi,ASIA
40576,zāwal,ASIA
40577,dalgān,ASIA
40578,vytegra,EUROPE
40579,seridó,SOUTH AMERICA
40580,auterive,EUROPE
40581,vilkaviškis,EUROPE
40582,jordbro,EUROPE
40583,berwick,NORTH AMERICA
40584,guimarães,SOUTH AMERICA
40585,santana,AFRICA
40586,ma‘rabā,ASIA
40587,ekinözü,ASIA
40588,port townsend,NORTH AMERICA
40589,lutry,EUROPE
40590,peñarroya-pueblonuevo,EUROPE
40591,broadstone,EUROPE
40592,vylgort,EUROPE
40593,billdal,EUROPE
40594,srīsailain,ASIA
40595,simarwāra durgāpur,ASIA
40596,międzychód,EUROPE
40597,clay,NORTH AMERICA
40598,arraias,SOUTH AMERICA
40599,lishuping,ASIA
40600,’aïn tellout,AFRICA
40601,calasparra,EUROPE
40602,mondeville,EUROPE
40603,spitalfields,EUROPE
40604,rāyen,ASIA
40605,flowery branch,NORTH AMERICA
40606,cheam,EUROPE
40607,hecelchakán,NORTH AMERICA
40608,watervliet,NORTH AMERICA
40609,bishopstoke,EUROPE
40610,jankampet,ASIA
40611,arlöv,EUROPE
40612,kandrāwān,ASIA
40613,douar jwalla,AFRICA
40614,san josé de feliciano,SOUTH AMERICA
40615,são geraldo,SOUTH AMERICA
40616,são carlos,SOUTH AMERICA
40617,beilngries,EUROPE
40618,sant’agata de’ goti,EUROPE
40619,sidi bou ali,AFRICA
40620,bandrele,AFRICA
40621,sidi embarek,AFRICA
40622,penn,NORTH AMERICA
40623,east franklin,NORTH AMERICA
40624,ganvié,AFRICA
40625,venecia,SOUTH AMERICA
40626,shirako,ASIA
40627,candelaria,NORTH AMERICA
40628,exeter,NORTH AMERICA
40629,kittery,NORTH AMERICA
40630,itapitanga,SOUTH AMERICA
40631,oppeano,EUROPE
40632,zelenokumsk,EUROPE
40633,liberty,NORTH AMERICA
40634,san maurizio canavese,EUROPE
40635,ban wisit,ASIA
40636,selkirk,NORTH AMERICA
40637,saint-félicien,NORTH AMERICA
40638,mallapuram,ASIA
40639,sidi rahhal,AFRICA
40640,woodlyn,NORTH AMERICA
40641,pfastatt,EUROPE
40642,dora,ASIA
40643,nanbu,ASIA
40644,potiraguá,SOUTH AMERICA
40645,weil im schönbuch,EUROPE
40646,sotkamo,EUROPE
40647,mehdauli,ASIA
40648,meghaul,ASIA
40649,peddāpuram,ASIA
40650,loudonville,NORTH AMERICA
40651,tello,SOUTH AMERICA
40652,aubière,EUROPE
40653,jeumont,EUROPE
40654,bela,ASIA
40655,tekkēkara,ASIA
40656,kīlminnal,ASIA
40657,gaunivāripalle,ASIA
40658,gafour,AFRICA
40659,alpine,NORTH AMERICA
40660,guadalupe,SOUTH AMERICA
40661,kauniainen,EUROPE
40662,ullūr,ASIA
40663,tabubil,OCEANIA
40664,yazoo city,NORTH AMERICA
40665,emsworth,EUROPE
40666,bhikkiwind uttār,ASIA
40667,mel seval,ASIA
40668,estreito de câmara de lobos,EUROPE
40669,lenguazaque,SOUTH AMERICA
40670,gerzat,EUROPE
40671,somireddipalle,ASIA
40672,māli,ASIA
40673,highland,NORTH AMERICA
40674,meridianville,NORTH AMERICA
40675,villa elisa,SOUTH AMERICA
40676,saudade,SOUTH AMERICA
40677,appleton,EUROPE
40678,jaltocan,NORTH AMERICA
40679,indalvai,ASIA
40680,chivhu,AFRICA
40681,tenente ananias gomes,SOUTH AMERICA
40682,axixá do tocantins,SOUTH AMERICA
40683,nazária,SOUTH AMERICA
40684,lahstedt,EUROPE
40685,morsbach,EUROPE
40686,rio acima,SOUTH AMERICA
40687,nkurenkuru,AFRICA
40688,oliveira de frades,EUROPE
40689,carroll,NORTH AMERICA
40690,oignies,EUROPE
40691,tettuppatti,ASIA
40692,ericeira,EUROPE
40693,fronteiras,SOUTH AMERICA
40694,pola de lena,EUROPE
40695,jaipur,ASIA
40696,kut chap,ASIA
40697,bolekhiv,EUROPE
40698,hopetown,AFRICA
40699,westonaria,AFRICA
40700,elkhorn,NORTH AMERICA
40701,königsbach-stein,EUROPE
40702,chavinda,NORTH AMERICA
40703,gohuma bairia,ASIA
40704,liminka,EUROPE
40705,sint-lievens-houtem,EUROPE
40706,maxaranguape,SOUTH AMERICA
40707,steinen,EUROPE
40708,popovača,EUROPE
40709,shahmīrpet,ASIA
40710,tārar,ASIA
40711,barai,ASIA
40712,tawnza,AFRICA
40713,phon charoen,ASIA
40714,vernal,NORTH AMERICA
40715,franklin,NORTH AMERICA
40716,querfurt,EUROPE
40717,buxerolles,EUROPE
40718,bonito de santa fé,SOUTH AMERICA
40719,çukurca,ASIA
40720,lonquimay,SOUTH AMERICA
40721,zumaia,EUROPE
40722,bougaribaya,AFRICA
40723,kulhudhuffushi,ASIA
40724,fenggeling,ASIA
40725,puerto santander,SOUTH AMERICA
40726,caudete,EUROPE
40727,fosses,EUROPE
40728,alberobello,EUROPE
40729,jaqueira,SOUTH AMERICA
40730,launceston,EUROPE
40731,nayānagar,ASIA
40732,murowana goślina,EUROPE
40733,rovinari,EUROPE
40734,são tiago,SOUTH AMERICA
40735,baran,EUROPE
40736,badru khān,ASIA
40737,induno olona,EUROPE
40738,bueng khong long,ASIA
40739,santa teresinha (2),SOUTH AMERICA
40740,vairampatti,ASIA
40741,san marzano sul sarno,EUROPE
40742,galimuyod,ASIA
40743,catarina,SOUTH AMERICA
40744,alcaudete,EUROPE
40745,raymondville,NORTH AMERICA
40746,palmácia,SOUTH AMERICA
40747,lūgovoy,ASIA
40748,waimea,NORTH AMERICA
40749,angelim,SOUTH AMERICA
40750,vila muriqui,SOUTH AMERICA
40751,maheshrām,ASIA
40752,santa isabel ishuatán,NORTH AMERICA
40753,jean-mermoz,AFRICA
40754,khair khān,ASIA
40755,oneida,NORTH AMERICA
40756,vellur,ASIA
40757,sucupira do norte,SOUTH AMERICA
40758,goldenstedt,EUROPE
40759,kīramangalam,ASIA
40760,appārāopeta,ASIA
40761,atoka,NORTH AMERICA
40762,kennett,NORTH AMERICA
40763,fuveau,EUROPE
40764,borgampād,ASIA
40765,pūvalūr,ASIA
40766,marawī,AFRICA
40767,agudos do sul,SOUTH AMERICA
40768,bernex,EUROPE
40769,olifantshoek,AFRICA
40770,santa maria madalena,SOUTH AMERICA
40771,pārtibanūr,ASIA
40772,głogów małopolski,EUROPE
40773,igarapé grande,SOUTH AMERICA
40774,minatitlán,NORTH AMERICA
40775,gislaved,EUROPE
40776,north bend,NORTH AMERICA
40777,pierrelaye,EUROPE
40778,raibhīr,ASIA
40779,vigasio,EUROPE
40780,concordia sagittaria,EUROPE
40781,samux,ASIA
40782,tangermünde,EUROPE
40783,lieksa,EUROPE
40784,jītpur,ASIA
40785,muttam,ASIA
40786,isola vicentina,EUROPE
40787,akbez,ASIA
40788,roberval,NORTH AMERICA
40789,villanueva de arosa,EUROPE
40790,avranches,EUROPE
40791,alleroy,EUROPE
40792,potunūru,ASIA
40793,monte san juan,NORTH AMERICA
40794,duque bacelar,SOUTH AMERICA
40795,luathaha,ASIA
40796,āhiro,ASIA
40797,marlton,NORTH AMERICA
40798,benyahia abderrahmane,AFRICA
40799,koila dewa,ASIA
40800,robstown,NORTH AMERICA
40801,são miguel de touros,SOUTH AMERICA
40802,gengqing,ASIA
40803,fort madison,NORTH AMERICA
40804,néo karlovási,EUROPE
40805,belma,ASIA
40806,blackwells mills,NORTH AMERICA
40807,schalksmühle,EUROPE
40808,tha muang,ASIA
40809,esperance,OCEANIA
40810,aizenay,EUROPE
40811,vadakku ariyanāyakipuram,ASIA
40812,heath,NORTH AMERICA
40813,dangriga,NORTH AMERICA
40814,algarrobo,SOUTH AMERICA
40815,alella,EUROPE
40816,kowary,EUROPE
40817,columbia,NORTH AMERICA
40818,safford,NORTH AMERICA
40819,independent hill,NORTH AMERICA
40820,campo redondo,SOUTH AMERICA
40821,santa maría,SOUTH AMERICA
40822,multi,ASIA
40823,năsăud,EUROPE
40824,sellersburg,NORTH AMERICA
40825,tanggemu nongchang,ASIA
40826,nāgasamudram,ASIA
40827,divisópolis,SOUTH AMERICA
40828,lystrup,EUROPE
40829,rainbow city,NORTH AMERICA
40830,pântano grande,SOUTH AMERICA
40831,duga resa,EUROPE
40832,kandulāpuram,ASIA
40833,minamiaso,ASIA
40834,moimenta da beira,EUROPE
40835,charalá,SOUTH AMERICA
40836,ramacca,EUROPE
40837,cedartown,NORTH AMERICA
40838,milford,NORTH AMERICA
40839,cedral,SOUTH AMERICA
40840,ostercappeln,EUROPE
40841,tlalixtac de cabrera,NORTH AMERICA
40842,new hyde park,NORTH AMERICA
40843,varre-sai,SOUTH AMERICA
40844,centralina,SOUTH AMERICA
40845,lemington,EUROPE
40846,rideau lakes,NORTH AMERICA
40847,vejen,EUROPE
40848,bonthe,AFRICA
40849,medina,SOUTH AMERICA
40850,pôrto esperidião,SOUTH AMERICA
40851,dettingen an der erms,EUROPE
40852,alguazas,EUROPE
40853,fouesnant,EUROPE
40854,mosquera,SOUTH AMERICA
40855,miāni,ASIA
40856,ouangani,AFRICA
40857,hillcrest,NORTH AMERICA
40858,fort salonga,NORTH AMERICA
40859,kastav,EUROPE
40860,rāmannapeta,ASIA
40861,pintuyan,ASIA
40862,difficult run,NORTH AMERICA
40863,oudewater,EUROPE
40864,çanta,ASIA
40865,birkenfeld,EUROPE
40866,münchberg,EUROPE
40867,lillers,EUROPE
40868,ellon,EUROPE
40869,shakhunya,EUROPE
40870,nazyvayevsk,EUROPE
40871,navabad,ASIA
40872,chavkandak,ASIA
40873,kazo,AFRICA
40874,rolesville,NORTH AMERICA
40875,sechelt,NORTH AMERICA
40876,tetela del volcán,NORTH AMERICA
40877,cortês,SOUTH AMERICA
40878,foz,EUROPE
40879,nyazepetrovsk,EUROPE
40880,garhi,ASIA
40881,bosanska krupa,EUROPE
40882,florânia,SOUTH AMERICA
40883,biot,EUROPE
40884,irani,SOUTH AMERICA
40885,gemerek,ASIA
40886,new silksworth,EUROPE
40887,kottapālem,ASIA
40888,barāgaon,ASIA
40889,tokunoshima,ASIA
40890,douar mzoura,AFRICA
40891,zakamensk,EUROPE
40892,hermantown,NORTH AMERICA
40893,arataca,SOUTH AMERICA
40894,eleşkirt,ASIA
40895,al jazīrah al ḩamrā’,ASIA
40896,pescaria brava,SOUTH AMERICA
40897,phra pradaeng,ASIA
40898,narasingam,ASIA
40899,barāhi,ASIA
40900,rehburg-loccum,EUROPE
40901,carenage,NORTH AMERICA
40902,la grange,NORTH AMERICA
40903,são josé do jacuípe,SOUTH AMERICA
40904,são josé do jacuípe,SOUTH AMERICA
40905,mirante,SOUTH AMERICA
40906,souk et tnine jorf el mellah,AFRICA
40907,san blas,NORTH AMERICA
40908,gudofredo viana,SOUTH AMERICA
40909,carmo do rio verde,SOUTH AMERICA
40910,potosí,SOUTH AMERICA
40911,venkatāpuram,ASIA
40912,celano,EUROPE
40913,randazzo,EUROPE
40914,balangkayan,ASIA
40915,załęże,EUROPE
40916,hazle,NORTH AMERICA
40917,biandanshan,ASIA
40918,poirino,EUROPE
40919,pechea,EUROPE
40920,chaungtha,ASIA
40921,nanfang,ASIA
40922,rüdesheim am rhein,EUROPE
40923,carice,NORTH AMERICA
40924,csömör,EUROPE
40925,amgachia,ASIA
40926,jimbolia,EUROPE
40927,birao,AFRICA
40928,spelle,EUROPE
40929,angwāli,ASIA
40930,aliganj,ASIA
40931,alpena,NORTH AMERICA
40932,pizarra,EUROPE
40933,körmend,EUROPE
40934,kothi,ASIA
40935,darwa,ASIA
40936,toundout,AFRICA
40937,baker city,NORTH AMERICA
40938,snohomish,NORTH AMERICA
40939,vera cruz,SOUTH AMERICA
40940,shirbadgi,ASIA
40941,halgūr,ASIA
40942,akil,NORTH AMERICA
40943,kaynaşlı,ASIA
40944,olovo,EUROPE
40945,fort william,EUROPE
40946,băcioi,EUROPE
40947,chikni,ASIA
40948,remada,AFRICA
40949,sax,EUROPE
40950,cross lanes,NORTH AMERICA
40951,akabli,AFRICA
40952,surla,ASIA
40953,glenwood springs,NORTH AMERICA
40954,jhakhra,ASIA
40955,pānchi,ASIA
40956,jandiāla,ASIA
40957,kulundu,ASIA
40958,ajjipuram,ASIA
40959,pipra naurangiā,ASIA
40960,bellamkonda,ASIA
40961,kranuan,ASIA
40962,svidník,EUROPE
40963,ban bong tai,ASIA
40964,alderwood manor,NORTH AMERICA
40965,molalla,NORTH AMERICA
